2,26,783,472,21,21,1,-1,-1,-1
2,27,795,487,22,22,1,-1,-1,-1
2,28,280,483,18,21,1,-1,-1,-1
2,29,324,509,22,24,1,-1,-1,-1
2,31,300,533,18,27,1,-1,-1,-1
2,32,806,559,20,23,1,-1,-1,-1
2,33,360,574,24,27,1,-1,-1,-1
2,34,797,584,24,23,1,-1,-1,-1
2,35,316,582,22,19,1,-1,-1,-1
2,36,417,593,24,23,1,-1,-1,-1
2,37,728,602,21,23,1,-1,-1,-1
2,38,459,606,24,20,1,-1,-1,-1
2,39,402,606,22,23,1,-1,-1,-1
2,40,566,611,21,22,1,-1,-1,-1
2,41,747,613,22,23,1,-1,-1,-1
2,42,618,616,22,23,1,-1,-1,-1
2,43,686,628,25,21,1,-1,-1,-1
2,44,760,628,23,23,1,-1,-1,-1
2,45,496,628,21,23,1,-1,-1,-1
2,46,539,624,27,17,1,-1,-1,-1
2,47,401,648,23,24,1,-1,-1,-1
3,1,215,87,27,24,1,-1,-1,-1
3,3,884,100,23,23,1,-1,-1,-1
3,4,972,108,24,25,1,-1,-1,-1
3,5,256,117,23,23,1,-1,-1,-1
3,6,886,124,21,22,1,-1,-1,-1
3,7,266,125,24,23,1,-1,-1,-1
3,8,251,152,24,21,1,-1,-1,-1
3,9,287,152,15,23,1,-1,-1,-1
3,10,244,171,25,23,1,-1,-1,-1
3,12,803,225,21,26,1,-1,-1,-1
3,13,271,243,25,27,1,-1,-1,-1
3,14,307,252,22,23,1,-1,-1,-1
3,15,246,259,20,24,1,-1,-1,-1
3,16,282,276,22,23,1,-1,-1,-1
3,17,816,300,22,24,1,-1,-1,-1
3,18,269,350,24,27,1,-1,-1,-1
3,19,294,358,24,22,1,-1,-1,-1
3,20,840,364,23,22,1,-1,-1,-1
3,21,822,389,22,22,1,-1,-1,-1
3,22,284,393,24,23,1,-1,-1,-1
3,23,823,411,22,22,1,-1,-1,-1
3,25,840,463,19,22,1,-1,-1,-1
3,26,782,473,22,21,1,-1,-1,-1
3,27,795,488,22,22,1,-1,-1,-1
3,29,324,508,22,25,1,-1,-1,-1
3,31,299,530,18,25,1,-1,-1,-1
3,32,805,562,21,22,1,-1,-1,-1
3,33,359,573,24,28,1,-1,-1,-1
3,34,797,584,24,23,1,-1,-1,-1
3,35,314,578,22,19,1,-1,-1,-1
3,36,417,593,23,23,1,-1,-1,-1
3,37,727,603,22,22,1,-1,-1,-1
3,38,454,605,24,21,1,-1,-1,-1
3,39,401,606,22,23,1,-1,-1,-1
3,40,566,611,20,22,1,-1,-1,-1
3,41,747,614,22,23,1,-1,-1,-1
3,42,616,616,23,24,1,-1,-1,-1
3,43,685,628,25,22,1,-1,-1,-1
3,44,760,628,23,23,1,-1,-1,-1
3,45,495,628,21,23,1,-1,-1,-1
3,46,534,625,26,16,1,-1,-1,-1
3,47,396,648,24,24,1,-1,-1,-1
3,48,758,119,18,16,1,-1,-1,-1
3,49,757,135,18,21,1,-1,-1,-1
3,50,757,156,15,18,1,-1,-1,-1
3,51,756,174,17,30,1,-1,-1,-1
3,52,793,187,15,13,1,-1,-1,-1
3,53,796,533,22,20,1,-1,-1,-1
4,1,215,87,26,24,1,-1,-1,-1
4,3,883,100,23,23,1,-1,-1,-1
4,4,970,108,25,25,1,-1,-1,-1
4,5,256,117,19,21,1,-1,-1,-1
4,6,885,124,21,22,1,-1,-1,-1
4,7,264,122,24,24,1,-1,-1,-1
4,8,251,151,24,22,1,-1,-1,-1
4,9,287,145,14,28,1,-1,-1,-1
4,10,244,171,24,22,1,-1,-1,-1
4,12,803,228,21,25,1,-1,-1,-1
4,13,270,241,25,24,1,-1,-1,-1
4,14,306,251,23,24,1,-1,-1,-1
4,15,246,259,20,23,1,-1,-1,-1
4,16,282,275,22,23,1,-1,-1,-1
4,17,816,305,22,25,1,-1,-1,-1
4,18,269,350,24,27,1,-1,-1,-1
4,19,294,357,24,22,1,-1,-1,-1
4,20,840,365,23,21,1,-1,-1,-1
4,21,822,390,22,21,1,-1,-1,-1
4,22,283,392,25,23,1,-1,-1,-1
4,23,823,412,22,21,1,-1,-1,-1
4,24,278,444,22,22,1,-1,-1,-1
4,25,840,463,20,23,1,-1,-1,-1
4,26,783,474,21,21,1,-1,-1,-1
4,27,795,489,22,21,1,-1,-1,-1
4,28,279,474,19,21,1,-1,-1,-1
4,29,324,508,22,24,1,-1,-1,-1
4,31,300,525,16,24,1,-1,-1,-1
4,32,804,563,20,22,1,-1,-1,-1
4,33,358,573,25,28,1,-1,-1,-1
4,34,797,584,23,23,1,-1,-1,-1
4,35,312,575,22,20,1,-1,-1,-1
4,36,416,593,24,23,1,-1,-1,-1
4,37,726,603,22,23,1,-1,-1,-1
4,38,448,605,24,21,1,-1,-1,-1
4,39,400,606,22,23,1,-1,-1,-1
4,40,564,611,21,22,1,-1,-1,-1
4,41,746,614,23,23,1,-1,-1,-1
4,42,615,616,23,24,1,-1,-1,-1
4,43,684,628,25,22,1,-1,-1,-1
4,44,760,628,23,23,1,-1,-1,-1
4,45,494,628,22,23,1,-1,-1,-1
4,46,527,624,27,18,1,-1,-1,-1
4,47,391,648,24,24,1,-1,-1,-1
4,48,759,119,17,16,1,-1,-1,-1
4,49,757,135,18,21,1,-1,-1,-1
4,50,757,156,15,18,1,-1,-1,-1
4,51,755,174,18,29,1,-1,-1,-1
4,53,794,537,23,20,1,-1,-1,-1
4,54,1068,121,24,26,1,-1,-1,-1
5,1,214,86,27,25,1,-1,-1,-1
5,2,1050,90,22,23,1,-1,-1,-1
5,3,883,100,23,23,1,-1,-1,-1
5,4,969,108,24,25,1,-1,-1,-1
5,5,255,116,16,21,1,-1,-1,-1
5,6,884,124,22,23,1,-1,-1,-1
5,7,262,119,25,25,1,-1,-1,-1
5,8,250,151,24,21,1,-1,-1,-1
5,9,285,144,14,26,1,-1,-1,-1
5,10,244,170,24,23,1,-1,-1,-1
5,12,802,231,22,25,1,-1,-1,-1
5,13,269,236,26,27,1,-1,-1,-1
5,14,306,250,23,24,1,-1,-1,-1
5,15,246,258,20,24,1,-1,-1,-1
5,16,281,274,23,23,1,-1,-1,-1
5,17,815,311,22,24,1,-1,-1,-1
5,18,269,350,24,26,1,-1,-1,-1
5,19,294,356,23,22,1,-1,-1,-1
5,20,840,364,22,22,1,-1,-1,-1
5,21,822,391,22,21,1,-1,-1,-1
5,22,283,390,25,23,1,-1,-1,-1
5,23,823,412,22,22,1,-1,-1,-1
5,24,279,444,21,21,1,-1,-1,-1
5,25,840,464,20,23,1,-1,-1,-1
5,26,782,474,21,22,1,-1,-1,-1
5,27,794,490,23,21,1,-1,-1,-1
5,28,279,470,18,21,1,-1,-1,-1
5,29,324,507,21,24,1,-1,-1,-1
5,31,299,519,16,25,1,-1,-1,-1
5,32,803,565,21,22,1,-1,-1,-1
5,33,359,573,23,27,1,-1,-1,-1
5,34,797,585,23,23,1,-1,-1,-1
5,35,311,572,20,19,1,-1,-1,-1
5,36,416,593,23,23,1,-1,-1,-1
5,37,726,603,21,23,1,-1,-1,-1
5,38,442,605,24,21,1,-1,-1,-1
5,39,400,606,21,23,1,-1,-1,-1
5,40,563,611,21,22,1,-1,-1,-1
5,41,746,614,22,23,1,-1,-1,-1
5,42,614,616,23,24,1,-1,-1,-1
5,43,684,628,24,22,1,-1,-1,-1
5,44,760,628,23,23,1,-1,-1,-1
5,45,493,628,22,23,1,-1,-1,-1
5,46,522,624,26,18,1,-1,-1,-1
5,47,388,648,24,24,1,-1,-1,-1
5,48,759,118,17,17,1,-1,-1,-1
5,49,757,135,18,39,1,-1,-1,-1
5,53,793,541,23,21,1,-1,-1,-1
5,54,1067,121,24,26,1,-1,-1,-1
6,1,213,86,27,25,1,-1,-1,-1
6,3,882,100,24,23,1,-1,-1,-1
6,4,967,108,25,25,1,-1,-1,-1
6,6,883,124,22,23,1,-1,-1,-1
6,7,254,116,31,27,1,-1,-1,-1
6,8,250,150,24,22,1,-1,-1,-1
6,9,283,143,13,25,1,-1,-1,-1
6,10,243,169,25,23,1,-1,-1,-1
6,12,802,234,21,25,1,-1,-1,-1
6,14,306,250,23,24,1,-1,-1,-1
6,15,246,257,20,25,1,-1,-1,-1
6,16,281,273,22,22,1,-1,-1,-1
6,17,815,317,21,23,1,-1,-1,-1
6,18,269,350,24,27,1,-1,-1,-1
6,19,294,355,23,22,1,-1,-1,-1
6,20,840,364,22,22,1,-1,-1,-1
6,21,822,391,22,21,1,-1,-1,-1
6,22,283,389,25,23,1,-1,-1,-1
6,23,823,413,22,21,1,-1,-1,-1
6,24,278,443,22,21,1,-1,-1,-1
6,25,840,464,20,23,1,-1,-1,-1
6,26,781,475,22,21,1,-1,-1,-1
6,27,794,490,23,22,1,-1,-1,-1
6,28,279,465,17,23,1,-1,-1,-1
6,29,324,506,21,25,1,-1,-1,-1
6,31,298,513,15,26,1,-1,-1,-1
6,32,803,566,20,22,1,-1,-1,-1
6,33,358,572,24,27,1,-1,-1,-1
6,34,796,586,23,23,1,-1,-1,-1
6,35,309,569,21,19,1,-1,-1,-1
6,36,415,593,23,23,1,-1,-1,-1
6,37,725,603,22,23,1,-1,-1,-1
6,38,437,604,24,22,1,-1,-1,-1
6,39,399,605,22,24,1,-1,-1,-1
6,40,562,611,21,22,1,-1,-1,-1
6,41,746,614,22,23,1,-1,-1,-1
6,42,613,616,22,24,1,-1,-1,-1
6,43,683,628,24,22,1,-1,-1,-1
6,44,760,628,23,23,1,-1,-1,-1
6,45,492,628,22,23,1,-1,-1,-1
6,46,514,623,28,20,1,-1,-1,-1
6,47,387,648,20,22,1,-1,-1,-1
6,48,759,119,17,16,1,-1,-1,-1
6,51,755,174,18,30,1,-1,-1,-1
6,53,791,544,22,24,1,-1,-1,-1
6,54,1066,121,25,26,1,-1,-1,-1
6,55,271,239,24,23,1,-1,-1,-1
6,56,268,231,18,22,1,-1,-1,-1
6,57,757,135,18,22,1,-1,-1,-1
6,58,756,157,16,17,1,-1,-1,-1
6,59,1139,104,24,23,1,-1,-1,-1
6,60,763,109,15,12,1,-1,-1,-1
7,1,213,86,27,25,1,-1,-1,-1
7,2,1041,89,22,24,1,-1,-1,-1
7,3,882,100,23,23,1,-1,-1,-1
7,4,966,108,25,26,1,-1,-1,-1
7,6,883,125,21,22,1,-1,-1,-1
7,7,254,116,29,25,1,-1,-1,-1
7,8,250,149,24,22,1,-1,-1,-1
7,9,282,140,13,25,1,-1,-1,-1
7,10,243,169,24,23,1,-1,-1,-1
7,14,306,250,23,23,1,-1,-1,-1
7,15,246,257,19,24,1,-1,-1,-1
7,16,282,272,21,22,1,-1,-1,-1
7,17,815,321,21,24,1,-1,-1,-1
7,18,269,350,24,27,1,-1,-1,-1
7,19,294,355,23,21,1,-1,-1,-1
7,20,840,364,22,22,1,-1,-1,-1
7,21,822,392,22,21,1,-1,-1,-1
7,22,283,388,24,23,1,-1,-1,-1
7,23,823,414,22,21,1,-1,-1,-1
7,24,278,442,22,21,1,-1,-1,-1
7,25,840,465,20,23,1,-1,-1,-1
7,26,781,476,21,21,1,-1,-1,-1
7,27,794,491,23,22,1,-1,-1,-1
7,28,279,463,16,21,1,-1,-1,-1
7,29,324,505,21,24,1,-1,-1,-1
7,31,295,508,18,25,1,-1,-1,-1
7,32,802,567,21,22,1,-1,-1,-1
7,33,357,572,24,27,1,-1,-1,-1
7,34,796,587,23,23,1,-1,-1,-1
7,35,308,565,19,19,1,-1,-1,-1
7,36,414,593,23,23,1,-1,-1,-1
7,37,724,604,22,22,1,-1,-1,-1
7,38,433,604,23,21,1,-1,-1,-1
7,39,398,605,22,24,1,-1,-1,-1
7,40,561,611,21,22,1,-1,-1,-1
7,41,745,615,23,22,1,-1,-1,-1
7,42,612,616,22,24,1,-1,-1,-1
7,43,682,628,25,21,1,-1,-1,-1
7,44,760,628,23,23,1,-1,-1,-1
7,45,491,628,22,23,1,-1,-1,-1
7,46,511,624,24,20,1,-1,-1,-1
7,47,379,648,25,23,1,-1,-1,-1
7,48,758,118,18,17,1,-1,-1,-1
7,51,755,174,18,41,1,-1,-1,-1
7,53,789,548,22,23,1,-1,-1,-1
7,54,1066,122,22,24,1,-1,-1,-1
7,55,271,239,24,22,1,-1,-1,-1
7,56,267,227,19,21,1,-1,-1,-1
7,57,756,135,19,39,1,-1,-1,-1
7,61,792,200,15,10,1,-1,-1,-1
7,62,271,531,20,21,1,-1,-1,-1
8,1,212,87,27,24,1,-1,-1,-1
8,2,1036,90,22,23,1,-1,-1,-1
8,3,881,101,23,22,1,-1,-1,-1
8,4,964,108,25,26,1,-1,-1,-1
8,6,882,125,22,23,1,-1,-1,-1
8,7,254,116,27,23,1,-1,-1,-1
8,8,249,149,24,22,1,-1,-1,-1
8,9,280,138,14,25,1,-1,-1,-1
8,10,243,168,23,23,1,-1,-1,-1
8,14,306,249,23,23,1,-1,-1,-1
8,15,246,257,20,23,1,-1,-1,-1
8,16,282,271,22,22,1,-1,-1,-1
8,17,815,327,21,23,1,-1,-1,-1
8,18,269,350,24,27,1,-1,-1,-1
8,19,294,354,23,21,1,-1,-1,-1
8,20,840,365,23,21,1,-1,-1,-1
8,21,822,393,22,21,1,-1,-1,-1
8,22,283,386,24,24,1,-1,-1,-1
8,23,823,414,22,21,1,-1,-1,-1
8,24,278,440,22,41,1,-1,-1,-1
8,25,840,466,21,22,1,-1,-1,-1
8,26,781,477,21,21,1,-1,-1,-1
8,27,794,492,23,22,1,-1,-1,-1
8,29,324,505,21,24,1,-1,-1,-1
8,31,294,503,19,26,1,-1,-1,-1
8,32,801,569,21,21,1,-1,-1,-1
8,33,357,571,23,28,1,-1,-1,-1
8,34,795,588,24,23,1,-1,-1,-1
8,35,306,561,21,20,1,-1,-1,-1
8,36,413,593,23,23,1,-1,-1,-1
8,37,724,604,21,23,1,-1,-1,-1
8,38,428,604,23,21,1,-1,-1,-1
8,39,398,605,21,24,1,-1,-1,-1
8,40,560,612,21,20,1,-1,-1,-1
8,41,745,615,22,22,1,-1,-1,-1
8,42,611,617,22,23,1,-1,-1,-1
8,43,681,628,25,21,1,-1,-1,-1
8,44,760,628,24,23,1,-1,-1,-1
8,45,490,628,21,23,1,-1,-1,-1
8,46,507,624,20,19,1,-1,-1,-1
8,47,375,647,25,24,1,-1,-1,-1
8,48,758,118,19,17,1,-1,-1,-1
8,51,755,174,18,31,1,-1,-1,-1
8,53,787,553,22,23,1,-1,-1,-1
8,54,1065,122,29,26,1,-1,-1,-1
8,55,271,238,24,22,1,-1,-1,-1
8,56,266,221,19,23,1,-1,-1,-1
8,57,756,135,19,39,1,-1,-1,-1
9,1,212,86,26,25,1,-1,-1,-1
9,2,1031,90,23,23,1,-1,-1,-1
9,3,881,101,23,22,1,-1,-1,-1
9,4,963,108,25,26,1,-1,-1,-1
9,6,882,125,21,23,1,-1,-1,-1
9,7,253,115,25,23,1,-1,-1,-1
9,8,249,149,24,21,1,-1,-1,-1
9,9,279,135,15,25,1,-1,-1,-1
9,10,242,168,24,22,1,-1,-1,-1
9,14,306,248,23,24,1,-1,-1,-1
9,15,245,256,20,24,1,-1,-1,-1
9,16,281,269,22,23,1,-1,-1,-1
9,17,815,332,21,23,1,-1,-1,-1
9,18,269,350,24,27,1,-1,-1,-1
9,19,294,353,23,22,1,-1,-1,-1
9,20,840,364,23,22,1,-1,-1,-1
9,21,822,393,22,22,1,-1,-1,-1
9,22,283,385,24,24,1,-1,-1,-1
9,23,823,415,21,21,1,-1,-1,-1
9,24,278,440,22,37,1,-1,-1,-1
9,25,840,466,20,23,1,-1,-1,-1
9,26,780,478,22,21,1,-1,-1,-1
9,27,794,493,23,21,1,-1,-1,-1
9,29,324,504,21,24,1,-1,-1,-1
9,31,293,497,20,27,1,-1,-1,-1
9,32,800,570,21,21,1,-1,-1,-1
9,33,356,571,24,27,1,-1,-1,-1
9,34,795,589,23,23,1,-1,-1,-1
9,35,306,557,19,20,1,-1,-1,-1
9,36,413,593,23,23,1,-1,-1,-1
9,37,723,604,22,23,1,-1,-1,-1
9,38,423,604,23,21,1,-1,-1,-1
9,39,397,605,22,24,1,-1,-1,-1
9,41,744,615,23,23,1,-1,-1,-1
9,42,610,617,22,23,1,-1,-1,-1
9,43,680,628,25,22,1,-1,-1,-1
9,44,760,628,24,23,1,-1,-1,-1
9,45,489,628,20,22,1,-1,-1,-1
9,47,370,646,27,24,1,-1,-1,-1
9,48,759,119,17,16,1,-1,-1,-1
9,51,755,174,18,31,1,-1,-1,-1
9,53,784,556,22,24,1,-1,-1,-1
9,54,1064,121,24,26,1,-1,-1,-1
9,55,271,236,24,23,1,-1,-1,-1
9,56,265,216,19,23,1,-1,-1,-1
9,57,757,135,18,25,1,-1,-1,-1
9,59,1119,107,27,19,1,-1,-1,-1
10,1,211,86,26,24,1,-1,-1,-1
10,3,880,101,23,22,1,-1,-1,-1
10,4,961,108,25,26,1,-1,-1,-1
10,6,881,126,21,23,1,-1,-1,-1
10,7,253,114,24,23,1,-1,-1,-1
10,8,249,148,24,21,1,-1,-1,-1
10,9,277,133,14,25,1,-1,-1,-1
10,10,242,167,24,23,1,-1,-1,-1
10,14,306,247,22,24,1,-1,-1,-1
10,15,245,255,20,24,1,-1,-1,-1
10,16,282,268,21,23,1,-1,-1,-1
10,17,814,337,21,22,1,-1,-1,-1
10,18,269,350,23,27,1,-1,-1,-1
10,19,294,352,24,22,1,-1,-1,-1
10,20,840,365,23,21,1,-1,-1,-1
10,21,822,394,22,21,1,-1,-1,-1
10,22,283,384,24,24,1,-1,-1,-1
10,23,823,416,22,21,1,-1,-1,-1
10,24,279,439,21,33,1,-1,-1,-1
10,25,840,467,20,23,1,-1,-1,-1
10,26,780,479,22,21,1,-1,-1,-1
10,27,794,494,23,21,1,-1,-1,-1
10,29,323,503,22,25,1,-1,-1,-1
10,31,292,492,21,26,1,-1,-1,-1
10,32,800,571,21,21,1,-1,-1,-1
10,33,356,571,23,27,1,-1,-1,-1
10,34,795,590,23,23,1,-1,-1,-1
10,35,304,554,19,19,1,-1,-1,-1
10,36,411,592,27,26,1,-1,-1,-1
10,37,722,604,22,23,1,-1,-1,-1
10,39,396,605,22,24,1,-1,-1,-1
10,41,744,615,22,23,1,-1,-1,-1
10,42,608,617,23,23,1,-1,-1,-1
10,43,679,628,25,22,1,-1,-1,-1
10,44,760,628,24,23,1,-1,-1,-1
10,47,366,646,26,24,1,-1,-1,-1
10,48,759,119,17,16,1,-1,-1,-1
10,51,755,174,18,31,1,-1,-1,-1
10,53,782,560,22,24,1,-1,-1,-1
10,54,1064,122,23,25,1,-1,-1,-1
10,55,271,236,24,22,1,-1,-1,-1
10,56,264,210,19,24,1,-1,-1,-1
10,57,757,135,18,24,1,-1,-1,-1
10,59,1113,107,26,18,1,-1,-1,-1
11,1,211,86,26,24,1,-1,-1,-1
11,3,880,101,23,22,1,-1,-1,-1
11,4,960,109,24,26,1,-1,-1,-1
11,6,881,126,21,23,1,-1,-1,-1
11,7,251,113,25,23,1,-1,-1,-1
11,8,248,147,24,22,1,-1,-1,-1
11,9,275,131,15,25,1,-1,-1,-1
11,10,241,166,24,23,1,-1,-1,-1
11,14,306,247,23,24,1,-1,-1,-1
11,15,245,255,20,24,1,-1,-1,-1
11,16,281,267,22,23,1,-1,-1,-1
11,17,813,342,22,21,1,-1,-1,-1
11,18,269,350,24,27,1,-1,-1,-1
11,19,293,351,25,22,1,-1,-1,-1
11,20,841,364,22,22,1,-1,-1,-1
11,21,822,395,22,21,1,-1,-1,-1
11,22,283,382,24,24,1,-1,-1,-1
11,23,823,416,22,21,1,-1,-1,-1
11,25,840,467,20,23,1,-1,-1,-1
11,26,780,480,21,21,1,-1,-1,-1
11,27,794,494,22,22,1,-1,-1,-1
11,29,323,503,22,24,1,-1,-1,-1
11,31,293,488,21,24,1,-1,-1,-1
11,32,800,572,20,21,1,-1,-1,-1
11,33,355,570,23,28,1,-1,-1,-1
11,34,794,591,23,23,1,-1,-1,-1
11,35,303,550,18,19,1,-1,-1,-1
11,36,411,592,23,23,1,-1,-1,-1
11,37,721,605,22,22,1,-1,-1,-1
11,38,417,612,17,11,1,-1,-1,-1
11,39,395,605,21,24,1,-1,-1,-1
11,41,744,616,22,22,1,-1,-1,-1
11,42,607,617,23,23,1,-1,-1,-1
11,43,679,629,25,21,1,-1,-1,-1
11,44,760,628,23,23,1,-1,-1,-1
11,47,363,645,24,24,1,-1,-1,-1
11,48,759,119,17,16,1,-1,-1,-1
11,51,756,174,17,31,1,-1,-1,-1
11,53,780,564,21,24,1,-1,-1,-1
11,55,270,235,25,22,1,-1,-1,-1
11,56,262,205,21,25,1,-1,-1,-1
11,57,757,135,18,23,1,-1,-1,-1
11,62,271,531,20,21,1,-1,-1,-1
11,63,757,159,16,15,1,-1,-1,-1
12,1,210,86,26,24,1,-1,-1,-1
12,3,880,101,22,22,1,-1,-1,-1
12,4,958,109,25,26,1,-1,-1,-1
12,6,881,126,20,23,1,-1,-1,-1
12,7,249,111,28,25,1,-1,-1,-1
12,8,248,147,24,21,1,-1,-1,-1
12,9,273,128,15,25,1,-1,-1,-1
12,10,240,166,24,23,1,-1,-1,-1
12,14,306,247,23,23,1,-1,-1,-1
12,15,245,254,20,24,1,-1,-1,-1
12,16,281,266,22,23,1,-1,-1,-1
12,17,813,346,21,21,1,-1,-1,-1
12,18,269,350,24,27,1,-1,-1,-1
12,19,293,349,25,23,1,-1,-1,-1
12,20,841,364,22,22,1,-1,-1,-1
12,21,822,395,22,22,1,-1,-1,-1
12,22,282,381,25,24,1,-1,-1,-1
12,23,823,417,21,21,1,-1,-1,-1
12,25,840,468,20,23,1,-1,-1,-1
12,26,780,481,21,21,1,-1,-1,-1
12,27,794,495,22,22,1,-1,-1,-1
12,29,323,502,22,24,1,-1,-1,-1
12,31,294,483,20,24,1,-1,-1,-1
12,32,799,573,21,20,1,-1,-1,-1
12,33,355,570,23,27,1,-1,-1,-1
12,34,794,591,23,23,1,-1,-1,-1
12,35,301,547,19,18,1,-1,-1,-1
12,36,410,592,24,30,1,-1,-1,-1
12,37,721,605,22,23,1,-1,-1,-1
12,39,394,605,21,23,1,-1,-1,-1
12,40,555,611,22,22,1,-1,-1,-1
12,41,743,616,22,22,1,-1,-1,-1
12,42,606,617,23,23,1,-1,-1,-1
12,43,678,629,25,21,1,-1,-1,-1
12,44,760,628,23,23,1,-1,-1,-1
12,45,485,628,23,22,1,-1,-1,-1
12,47,359,645,24,23,1,-1,-1,-1
12,48,759,119,17,16,1,-1,-1,-1
12,51,756,174,17,29,1,-1,-1,-1
12,53,777,568,22,25,1,-1,-1,-1
12,54,1063,122,22,25,1,-1,-1,-1
12,55,270,234,25,22,1,-1,-1,-1
12,56,260,200,22,23,1,-1,-1,-1
12,57,757,135,18,23,1,-1,-1,-1
12,59,1100,108,28,17,1,-1,-1,-1
12,62,270,530,22,23,1,-1,-1,-1
12,63,756,159,16,15,1,-1,-1,-1
12,64,477,621,20,19,1,-1,-1,-1
13,1,209,86,27,24,1,-1,-1,-1
13,3,879,101,22,22,1,-1,-1,-1
13,4,956,109,25,26,1,-1,-1,-1
13,6,881,127,19,23,1,-1,-1,-1
13,7,247,110,29,26,1,-1,-1,-1
13,8,247,146,24,22,1,-1,-1,-1
13,9,272,126,15,26,1,-1,-1,-1
13,10,240,165,24,23,1,-1,-1,-1
13,14,306,246,23,23,1,-1,-1,-1
13,15,245,254,20,24,1,-1,-1,-1
13,16,281,264,22,23,1,-1,-1,-1
13,17,813,351,21,20,1,-1,-1,-1
13,18,269,350,24,27,1,-1,-1,-1
13,19,293,349,25,22,1,-1,-1,-1
13,20,841,364,22,22,1,-1,-1,-1
13,21,822,396,22,21,1,-1,-1,-1
13,22,282,380,25,24,1,-1,-1,-1
13,23,823,418,21,21,1,-1,-1,-1
13,25,840,469,20,22,1,-1,-1,-1
13,26,779,482,22,20,1,-1,-1,-1
13,27,794,496,22,22,1,-1,-1,-1
13,29,322,501,23,25,1,-1,-1,-1
13,31,296,478,18,21,1,-1,-1,-1
13,32,797,574,22,20,1,-1,-1,-1
13,33,354,569,24,28,1,-1,-1,-1
13,34,793,592,24,24,1,-1,-1,-1
13,35,300,543,19,18,1,-1,-1,-1
13,36,409,592,24,24,1,-1,-1,-1
13,37,720,606,22,22,1,-1,-1,-1
13,39,394,604,23,24,1,-1,-1,-1
13,40,554,611,22,22,1,-1,-1,-1
13,41,742,616,23,23,1,-1,-1,-1
13,42,605,617,23,23,1,-1,-1,-1
13,43,677,629,25,21,1,-1,-1,-1
